item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,score_pick_time,score_demand,score_layout_bad,score_handling_cost,automation_candidate_score,automation_candidate_flag,robot_assisted,manual_pick_time_seconds,robot_pick_time_seconds,robot_workload_share_proxy
ITM10092,Groceries,40,13,6,5,9.96,1.45,0.43,L10,B,144,4.37,124.74,1.14,7,0.87,985,1.61,0.56,2024-01-18,206.64,0.453,0.7928994082840237,0.18276495813763532,0.55,0.86,0.5679892507549,0,0,144.0,144.0,0.2984954743166571
ITM10093,Groceries,422,46,3,5,7.43,9.95,0.73,L78,B,136,2.63,87.28,1.66,7,0.72,704,12.07,0.72,2024-02-08,10.78,0.543,0.7455621301775148,0.13110067388196855,0.35,0.47333333333333333,0.45488838756892985,0,0,136.0,136.0,0.2984954743166571
ITM10094,Electronics,72,26,7,4,29.98,4.3,0.26,L82,D,46,0.77,43.68,1.66,2,0.92,364,9.14,0.63,2024-12-08,19.26,0.626,0.21301775147928995,0.5915866857259546,0.4625,0.060000000000000005,0.3611831063095024,0,0,46.0,46.0,0.2984954743166571
ITM10095,Groceries,294,48,10,2,32.02,6.56,0.43,L22,B,16,1.0,159.61,1.24,3,0.91,418,7.73,0.83,2024-01-25,251.79,0.667,0.03550295857988166,0.6332448437819074,0.21250000000000013,0.1111111111111111,0.257785747677636,0,0,16.0,16.0,0.2984954743166571
ITM10096,Automotive,332,57,6,2,3.6,8.91,0.36,L69,C,86,4.16,48.05,0.14,8,0.89,646,12.93,0.61,2024-01-04,83.26,0.698,0.44970414201183434,0.05288952419848887,0.48750000000000004,0.8133333333333334,0.3745818473976138,0,0,86.0,86.0,0.2984954743166571
ITM10097,Apparel,300,55,14,5,12.91,4.52,0.64,L94,D,91,3.85,71.11,0.8,8,0.78,957,7.23,0.47,2024-07-30,33.56,0.506,0.47928994082840237,0.24300592199305698,0.6625000000000001,0.7444444444444445,0.4715621973737225,0,0,91.0,91.0,0.2984954743166571
ITM10098,Apparel,233,99,10,9,39.98,7.85,0.25,L32,B,104,4.44,21.67,0.53,9,0.98,301,14.27,0.86,2024-03-11,125.85,0.725,0.5562130177514792,0.7957933428629773,0.17500000000000016,0.8755555555555556,0.5837787655150405,0,0,104.0,104.0,0.2984954743166571
ITM10099,Electronics,50,57,10,9,3.43,9.73,0.59,L21,C,31,1.03,143.26,0.74,8,0.8,382,1.19,0.25,2024-11-18,24.78,0.392,0.1242603550295858,0.04941801102715949,0.9375,0.11777777777777779,0.26380732309775995,0,0,31.0,31.0,0.2984954743166571
ITM10100,Pharma,356,48,5,3,42.9,3.91,0.87,L60,C,87,3.92,62.3,1.27,9,0.75,793,14.78,0.43,2024-04-28,227.62,0.526,0.4556213017751479,0.8554216867469879,0.7125,0.76,0.6573750267341556,1,1,87.0,58.19763912542457,0.2984954743166571
ITM10101,Electronics,202,13,11,5,33.25,4.35,0.56,L49,D,91,3.45,54.24,0.23,5,1.0,475,12.42,0.67,2024-02-04,153.3,0.777,0.47928994082840237,0.6583622626097612,0.4125,0.6555555555555556,0.5372802106698449,0,0,91.0,91.0,0.2984954743166571
ITM10102,Pharma,42,39,5,4,22.29,9.1,0.72,L35,D,154,1.55,67.64,0.14,0,0.92,344,5.97,0.88,2024-12-28,170.06,0.826,0.8520710059171598,0.4345517663875842,0.15000000000000013,0.23333333333333334,0.5245272656164726,0,0,154.0,154.0,0.2984954743166571
ITM10103,Apparel,51,39,3,6,17.98,2.02,0.17,L82,C,28,4.88,176.08,0.93,7,0.82,880,9.34,0.26,2024-03-18,228.37,0.508,0.10650887573964497,0.34653869716152746,0.925,0.9733333333333333,0.42889849277764963,0,0,28.0,28.0,0.2984954743166571
ITM10104,Electronics,465,31,4,4,1.94,0.77,0.5,L89,D,104,3.07,108.42,1.61,8,0.98,691,13.1,0.28,2024-01-05,237.49,0.506,0.5562130177514792,0.01899121911374311,0.9,0.5711111111111111,0.4652936839458258,0,0,104.0,104.0,0.2984954743166571
ITM10105,Automotive,93,84,8,9,41.44,9.13,0.19,L72,D,48,4.58,40.0,0.16,7,0.73,334,7.74,0.43,2024-04-21,49.51,0.579,0.22485207100591717,0.8256075148049826,0.7125,0.9066666666666667,0.5707897495105283,0,0,48.0,48.0,0.2984954743166571
ITM10106,Groceries,29,75,14,3,7.99,8.31,0.64,L29,A,126,4.37,157.15,1.71,0,0.73,366,1.71,0.48,2024-09-15,91.28,0.494,0.6863905325443787,0.14253624668164183,0.6500000000000001,0.86,0.533317087022244,0,0,126.0,126.0,0.2984954743166571
ITM10107,Pharma,475,21,12,9,16.17,9.74,0.35,L88,D,45,2.0,49.61,0.83,5,0.9,561,13.65,0.87,2024-08-21,60.94,0.753,0.20710059171597633,0.3095772922197264,0.1625000000000001,0.3333333333333333,0.24154675768564182,0,0,45.0,45.0,0.2984954743166571
ITM10108,Groceries,73,45,4,9,28.89,1.05,0.36,L42,A,24,2.91,88.37,0.32,8,0.75,78,8.24,0.97,2024-07-10,25.67,0.662,0.08284023668639054,0.5693281600980192,0.03749999999999998,0.5355555555555556,0.2649900982595176,0,0,24.0,24.0,0.2984954743166571
ITM10109,Groceries,71,27,8,9,13.05,1.98,0.17,L99,D,166,2.44,117.93,1.18,8,0.98,789,8.63,0.21,2024-01-31,165.88,0.475,0.9230769230769231,0.24586481519297532,0.9875,0.4311111111111111,0.683601324899773,1,1,166.0,98.47791972583447,0.2984954743166571
ITM10110,Electronics,167,99,3,5,25.36,1.5,0.38,L100,D,69,3.69,121.04,1.91,6,0.95,343,1.19,0.21,2024-11-12,82.44,0.337,0.34911242603550297,0.49724321012865014,0.9875,0.7088888888888889,0.5572068223416851,0,0,69.0,69.0,0.2984954743166571
ITM10111,Groceries,179,62,13,9,40.66,6.99,0.56,L8,C,177,3.15,23.12,1.13,6,0.79,56,2.4,0.89,2024-11-22,54.65,0.535,0.9881656804733728,0.8096793955482948,0.13750000000000007,0.5888888888888889,0.7245589797427264,1,1,177.0,139.23542332078216,0.2984954743166571
ITM10112,Automotive,389,80,3,2,24.06,6.26,0.63,L30,A,153,4.03,168.99,1.4,3,0.97,591,11.88,0.31,2024-12-07,157.94,0.614,0.8461538461538461,0.4706963447008372,0.8625,0.7844444444444445,0.7306148863162341,1,1,153.0,110.96067077245715,0.2984954743166571
ITM10113,Groceries,33,10,7,8,47.5,3.91,0.16,L5,D,170,0.55,101.09,1.65,6,0.71,264,7.09,0.47,2024-11-11,193.86,0.446,0.9467455621301775,0.9493567490300184,0.6625000000000001,0.01111111111111112,0.7971163606721876,1,1,170.0,118.74213955297333,0.2984954743166571
ITM10114,Electronics,197,67,12,7,42.53,1.05,0.69,L41,B,98,3.6,197.96,1.62,9,0.86,676,14.97,0.42,2024-09-04,233.91,0.514,0.5207100591715976,0.8478660404329182,0.7250000000000001,0.6888888888888889,0.6765327246874034,1,1,98.0,78.15180776740205,0.2984954743166571
ITM10115,Automotive,431,99,13,5,17.32,6.58,0.54,L52,D,25,1.94,146.31,0.24,4,0.98,264,10.74,0.43,2024-12-03,15.07,0.721,0.08875739644970414,0.33306105779048395,0.7125,0.32,0.3099212759170269,0,0,25.0,25.0,0.2984954743166571
ITM10116,Apparel,385,96,11,3,20.6,5.92,0.58,L35,C,167,1.51,198.59,1.51,9,0.96,213,14.29,0.46,2024-09-06,162.62,0.544,0.9289940828402367,0.4000408413314274,0.675,0.22444444444444445,0.6490543299799674,1,1,167.0,108.79515584205383,0.2984954743166571
ITM10117,Groceries,72,99,10,2,21.74,1.57,0.85,L9,C,107,4.11,96.16,1.9,4,0.81,219,4.91,0.47,2024-01-09,87.45,0.451,0.5739644970414202,0.4233204002450479,0.6625000000000001,0.8022222222222223,0.5693041411123047,0,0,107.0,107.0,0.2984954743166571
ITM10118,Electronics,427,15,5,4,31.68,9.13,0.41,L28,C,113,0.9,36.75,1.43,0,0.75,270,3.47,0.7,2024-01-04,297.56,0.593,0.6094674556213018,0.6263018174392485,0.3750000000000001,0.08888888888888889,0.5155664163691841,0,0,113.0,113.0,0.2984954743166571
ITM10119,Apparel,354,79,5,9,15.05,2.39,0.26,L73,A,53,1.53,148.19,1.69,1,0.76,309,6.27,0.7,2024-09-29,55.51,0.587,0.25443786982248523,0.28670614662037985,0.3750000000000001,0.2288888888888889,0.285675880803997,0,0,53.0,53.0,0.2984954743166571
ITM10120,Apparel,41,53,3,6,48.49,7.56,0.6,L92,A,175,1.42,157.77,1.02,8,0.85,773,4.71,0.62,2024-10-09,136.98,0.495,0.9763313609467456,0.9695732080865838,0.4750000000000001,0.20444444444444443,0.7968489512491179,1,1,175.0,127.80305883891415,0.2984954743166571
ITM10121,Pharma,49,81,5,6,30.83,8.91,0.95,L41,A,60,2.39,172.04,0.71,1,0.88,310,9.59,0.89,2024-07-29,291.31,0.791,0.2958579881656805,0.6089442515826016,0.13750000000000007,0.42000000000000004,0.3705264707410527,0,0,60.0,60.0,0.2984954743166571
ITM10122,Automotive,210,33,14,8,20.57,6.01,0.57,L28,B,27,1.95,67.28,1.38,9,0.71,863,11.42,0.88,2024-01-07,71.8,0.552,0.10059171597633136,0.3994282213600163,0.15000000000000013,0.3222222222222222,0.22228737502075968,0,0,27.0,27.0,0.2984954743166571
ITM10123,Groceries,279,95,14,5,32.61,2.85,0.85,L84,A,14,3.74,107.03,1.04,1,0.82,892,6.63,0.37,2024-01-09,244.0,0.602,0.023668639053254437,0.6452930365529916,0.7875000000000001,0.7200000000000001,0.4325553665871993,0,0,14.0,14.0,0.2984954743166571
ITM10124,Electronics,224,28,14,4,20.37,3.44,0.78,L64,C,177,3.65,172.93,1.8,8,0.95,691,2.26,0.63,2024-09-28,80.48,0.406,0.9881656804733728,0.3953440882172759,0.4625,0.7,0.6763694986545319,1,1,177.0,139.19778185498345,0.2984954743166571
ITM10125,Pharma,78,27,13,8,41.07,8.91,0.57,L51,A,15,1.96,174.3,1.95,2,0.83,666,1.37,0.83,2024-05-20,31.83,0.515,0.029585798816568046,0.8180518684909128,0.21250000000000013,0.3244444444444444,0.3321943245183455,0,0,15.0,15.0,0.2984954743166571
ITM10126,Automotive,490,39,3,7,28.82,3.33,0.68,L83,A,85,2.47,14.88,1.66,1,0.75,615,4.05,0.89,2024-10-01,22.4,0.596,0.4437869822485207,0.56789871349806,0.13750000000000007,0.4377777777777778,0.4191621847266041,0,0,85.0,85.0,0.2984954743166571
ITM10127,Pharma,283,51,10,7,3.06,7.59,0.47,L59,D,124,1.44,137.47,1.99,6,0.99,669,11.25,0.4,2024-05-26,285.13,0.509,0.6745562130177515,0.04186236471308964,0.75,0.20888888888888887,0.45327008350991643,0,0,124.0,124.0,0.2984954743166571
ITM10128,Automotive,485,42,3,8,9.66,9.91,0.58,L19,A,21,3.52,124.32,0.76,8,0.78,521,4.1,0.6,2024-01-09,71.74,0.495,0.0650887573964497,0.1766387584235246,0.5,0.6711111111111111,0.2461382415967484,0,0,21.0,21.0,0.2984954743166571
ITM10129,Automotive,31,83,7,3,43.38,10.0,0.56,L34,D,21,2.28,25.83,1.8,5,0.94,876,13.75,0.62,2024-09-14,94.67,0.615,0.0650887573964497,0.8652236062895652,0.4750000000000001,0.3955555555555555,0.420158140401005,0,0,21.0,21.0,0.2984954743166571
ITM10130,Groceries,138,21,11,6,28.58,5.57,0.74,L18,A,82,1.1,186.73,0.73,6,0.76,850,10.12,0.76,2024-12-23,290.4,0.646,0.4260355029585799,0.5629977537267714,0.29999999999999993,0.13333333333333336,0.4126468606347967,0,0,82.0,82.0,0.2984954743166571
ITM10131,Automotive,434,36,9,4,47.57,8.35,0.47,L32,D,115,1.07,94.62,0.32,2,0.83,304,13.07,0.46,2024-12-11,200.64,0.76,0.621301775147929,0.9507861956299776,0.675,0.12666666666666668,0.6814232354148316,1,1,115.0,73.00263097673937,0.2984954743166571
ITM10132,Pharma,481,48,6,5,4.55,9.91,0.19,L96,C,159,1.95,138.11,1.28,2,0.85,327,6.4,0.43,2024-08-08,151.56,0.573,0.8816568047337278,0.07228915662650602,0.7125,0.3222222222222222,0.5490716911036652,0,0,159.0,159.0,0.2984954743166571
ITM10133,Automotive,309,18,13,9,15.47,4.06,0.81,L72,A,58,3.86,177.73,0.96,7,0.85,608,14.77,0.76,2024-04-01,136.27,0.683,0.28402366863905326,0.2952828262201348,0.29999999999999993,0.7466666666666666,0.3368609819883284,0,0,58.0,58.0,0.2984954743166571
ITM10134,Groceries,357,30,11,2,10.48,2.9,0.72,L69,C,13,0.61,34.72,1.85,6,0.85,695,10.51,0.52,2024-02-24,24.08,0.509,0.01775147928994083,0.19338370430876048,0.6000000000000001,0.024444444444444442,0.18756014745304894,0,0,13.0,13.0,0.2984954743166571
ITM10135,Groceries,267,85,11,5,28.14,1.59,0.96,L34,A,12,1.66,172.61,1.04,4,0.77,73,6.0,0.2,2024-02-19,253.29,0.49,0.011834319526627219,0.5540126608127425,1.0,0.2577777777777778,0.3967153038322514,0,0,12.0,12.0,0.2984954743166571
ITM10136,Pharma,373,38,4,5,19.76,1.84,0.49,L96,B,153,1.23,147.62,1.86,5,0.85,482,3.98,0.95,2024-09-25,230.99,0.527,0.8461538461538461,0.38288748213191753,0.0625,0.1622222222222222,0.482050005323336,0,0,153.0,153.0,0.2984954743166571
ITM10137,Apparel,146,42,12,4,8.71,8.61,0.17,L75,B,23,4.8,169.52,0.25,8,0.84,678,13.13,0.32,2024-03-17,36.3,0.622,0.07692307692307693,0.1572391259955075,0.85,0.9555555555555555,0.34349652412343856,0,0,23.0,23.0,0.2984954743166571
ITM10138,Apparel,94,71,12,6,32.49,6.09,0.21,L55,C,73,3.67,104.02,1.68,2,0.76,800,5.45,0.32,2024-05-03,112.5,0.481,0.3727810650887574,0.6428425566673474,0.85,0.7044444444444444,0.5824096374801516,0,0,73.0,73.0,0.2984954743166571
ITM10139,Automotive,380,24,13,4,27.28,8.8,0.8,L75,C,129,1.55,16.36,1.54,2,1.0,527,1.62,0.85,2024-04-08,266.77,0.598,0.7041420118343196,0.5364508882989586,0.1875000000000001,0.23333333333333334,0.5034254045567488,0,0,129.0,129.0,0.2984954743166571
ITM10140,Electronics,223,11,14,2,14.46,8.0,0.16,L52,B,178,1.43,137.4,1.47,5,0.96,543,4.9,0.47,2024-11-13,78.57,0.504,0.9940828402366864,0.27465795384929553,0.6625000000000001,0.20666666666666667,0.6331971889161299,1,1,178.0,128.85807397550673,0.2984954743166571
ITM10141,Automotive,68,61,8,8,24.51,6.9,0.92,L47,B,77,4.36,81.16,0.77,7,0.97,431,3.51,0.46,2024-09-26,187.26,0.516,0.39644970414201186,0.47988564427200325,0.675,0.8577777777777779,0.5233233527161836,0,0,77.0,77.0,0.2984954743166571
ITM10142,Pharma,98,53,6,4,37.54,6.29,0.35,L29,D,68,1.36,86.46,1.59,4,0.91,868,5.48,0.7,2024-05-09,151.5,0.556,0.3431952662721893,0.7459669185215438,0.3750000000000001,0.19111111111111112,0.45517929317645,0,0,68.0,68.0,0.2984954743166571
ITM10143,Pharma,460,63,10,3,11.06,0.96,0.91,L18,A,139,4.99,93.84,1.02,0,0.75,423,9.59,0.25,2024-06-30,247.37,0.626,0.7633136094674556,0.2052276904227078,0.9375,0.9977777777777779,0.6541715286915724,1,1,139.0,93.11664148359162,0.2984954743166571
ITM10144,Pharma,498,27,14,5,15.35,8.79,0.8,L66,B,128,1.77,103.65,1.46,2,0.87,602,8.01,0.39,2024-05-16,20.46,0.573,0.6982248520710059,0.2928323463344905,0.7625,0.2822222222222222,0.5478618669509717,0,0,128.0,128.0,0.2984954743166571
ITM10145,Pharma,260,12,13,6,17.96,4.47,0.88,L64,C,19,0.88,135.77,1.15,7,0.95,811,10.95,0.24,2024-07-22,246.68,0.529,0.05325443786982249,0.3461302838472534,0.9500000000000001,0.08444444444444445,0.3235853047465495,0,0,19.0,19.0,0.2984954743166571
ITM10146,Pharma,368,16,9,9,37.59,5.82,0.29,L12,C,84,3.61,148.09,0.4,3,0.71,372,5.67,0.43,2024-02-10,49.36,0.604,0.4378698224852071,0.746987951807229,0.7125,0.6911111111111111,0.6108554256473626,0,0,84.0,84.0,0.2984954743166571
ITM10147,Groceries,173,52,9,7,42.5,0.71,0.64,L97,B,99,3.24,157.6,0.22,8,0.85,138,2.68,0.9,2024-07-10,14.37,0.604,0.5266272189349113,0.8472534204615071,0.1250000000000001,0.6088888888888889,0.5507158026013056,0,0,99.0,99.0,0.2984954743166571
ITM10148,Apparel,293,91,13,2,19.44,9.39,0.18,L7,C,110,5.0,137.61,0.8,5,0.82,141,3.24,0.93,2024-07-26,182.7,0.613,0.591715976331361,0.37635286910353277,0.08750000000000002,1.0,0.4670922512636042,0,0,110.0,110.0,0.2984954743166571
ITM10149,Pharma,115,47,12,7,15.53,9.08,0.28,L15,A,163,4.11,162.66,1.87,9,0.76,426,12.16,0.45,2024-08-23,85.01,0.437,0.9053254437869822,0.2965080661629569,0.6875,0.8022222222222223,0.6688048195859022,1,1,163.0,125.46617447805662,0.2984954743166571
ITM10150,Electronics,233,46,11,5,44.58,5.66,0.38,L20,D,141,2.43,33.21,1.11,3,0.81,130,2.37,0.35,2024-10-16,215.69,0.493,0.7751479289940828,0.8897284051460078,0.8125,0.42888888888888893,0.7823665820303243,1,1,141.0,97.09854140516403,0.2984954743166571
ITM10151,Electronics,313,67,7,4,49.97,5.98,0.77,L81,A,37,3.54,169.0,1.62,3,1.0,691,12.17,0.31,2024-05-04,146.24,0.602,0.15976331360946747,0.9997957933428631,0.8625,0.6755555555555556,0.6038996190022015,0,0,37.0,37.0,0.2984954743166571
ITM10152,Electronics,228,42,8,7,33.85,7.2,0.12,L21,D,139,4.18,83.58,1.19,9,0.92,652,3.98,0.52,2024-12-22,185.6,0.442,0.7633136094674556,0.6706146620379825,0.6000000000000001,0.8177777777777777,0.7082876201761548,1,1,139.0,106.26429491321967,0.2984954743166571
ITM10153,Electronics,362,68,3,3,49.51,3.01,0.91,L88,D,75,2.81,110.47,1.92,4,0.79,149,10.5,0.86,2024-04-25,210.01,0.598,0.38461538461538464,0.9904022871145599,0.17500000000000016,0.5133333333333333,0.5373001733138552,0,0,75.0,75.0,0.2984954743166571
ITM10154,Groceries,107,20,8,4,33.34,2.61,0.16,L55,B,153,1.73,92.42,0.8,6,0.88,639,9.72,0.88,2024-06-02,278.81,0.682,0.8461538461538461,0.6602001225239944,0.15000000000000013,0.2733333333333333,0.5938549085520701,0,0,153.0,153.0,0.2984954743166571
ITM10155,Electronics,325,77,4,5,36.94,6.9,0.44,L77,C,133,1.45,100.39,0.21,6,0.77,604,2.38,0.24,2024-12-16,248.7,0.493,0.727810650887574,0.7337145190933224,0.9500000000000001,0.2111111111111111,0.7223497271941375,1,1,133.0,91.38110955505778,0.2984954743166571
ITM10156,Pharma,283,91,8,7,20.04,1.49,0.17,L9,D,66,1.83,64.23,1.58,9,0.88,172,10.32,0.37,2024-02-11,153.58,0.45,0.33136094674556216,0.3886052685317541,0.7875000000000001,0.29555555555555557,0.4361815148133067,0,0,66.0,66.0,0.2984954743166571
ITM10157,Automotive,444,77,11,9,22.22,4.81,0.79,L50,B,160,4.32,42.29,1.44,6,0.97,849,7.27,0.36,2024-11-30,137.02,0.499,0.8875739644970414,0.43312231978762505,0.8,0.8488888888888889,0.7298551706239931,1,1,160.0,110.59363026276183,0.2984954743166571
ITM10158,Electronics,409,97,10,8,8.06,5.18,0.23,L49,C,160,2.21,29.93,1.1,4,0.87,445,10.9,0.86,2024-11-28,199.86,0.701,0.8875739644970414,0.143965693281601,0.17500000000000016,0.38,0.47121929378329697,0,0,160.0,160.0,0.2984954743166571
ITM10159,Groceries,344,31,11,2,41.31,4.12,0.9,L77,C,30,1.79,95.77,0.72,8,0.92,72,12.7,0.57,2024-01-17,222.72,0.635,0.11834319526627218,0.8229528282622015,0.5375000000000001,0.2866666666666667,0.430389793251836,0,0,30.0,30.0,0.2984954743166571
ITM10160,Groceries,447,75,12,7,46.62,2.26,0.58,L60,D,112,4.13,33.8,0.46,1,0.84,705,1.55,0.49,2024-02-17,60.07,0.621,0.6035502958579881,0.9313865632019604,0.6375000000000001,0.8066666666666666,0.7290027539704501,1,1,112.0,87.998521268712,0.2984954743166571
ITM10161,Electronics,396,53,10,9,31.55,3.88,0.95,L68,C,162,0.64,56.55,1.02,7,0.86,989,10.07,0.97,2024-07-26,19.43,0.658,0.8994082840236687,0.6236471308964672,0.03749999999999998,0.031111111111111114,0.5574685639895186,0,0,162.0,162.0,0.2984954743166571
ITM10162,Automotive,339,15,5,8,17.84,3.71,0.36,L33,A,67,3.17,35.39,1.37,9,0.91,819,2.47,0.94,2024-07-13,141.85,0.486,0.33727810650887574,0.34367980396160913,0.07500000000000007,0.5933333333333333,0.3123485171253664,0,0,67.0,67.0,0.2984954743166571
ITM10163,Electronics,176,51,10,8,8.55,5.24,0.51,L71,C,46,4.43,30.73,1.2,7,0.94,568,6.3,0.55,2024-07-12,38.84,0.522,0.21301775147928995,0.1539718194813151,0.5625,0.8733333333333333,0.33123197976944385,0,0,46.0,46.0,0.2984954743166571
ITM10164,Groceries,175,34,8,7,13.99,6.91,0.72,L2,A,152,2.35,177.67,0.93,2,0.9,326,1.18,0.3,2024-10-09,89.09,0.523,0.8402366863905325,0.26506024096385544,0.875,0.41111111111111115,0.6317238579564808,1,1,152.0,101.90038204688197,0.2984954743166571
ITM10165,Apparel,158,66,8,6,13.52,9.7,0.85,L88,C,165,1.71,138.06,1.13,4,0.99,747,5.6,0.34,2024-08-31,179.57,0.548,0.9171597633136095,0.25546252807841535,0.825,0.2688888888888889,0.6353915526378573,1,1,165.0,119.06829065619871,0.2984954743166571
ITM10166,Pharma,140,94,8,7,31.06,1.87,0.48,L93,D,141,2.71,185.51,0.31,7,0.95,144,3.37,0.29,2024-01-29,53.92,0.522,0.7751479289940828,0.6136410046967531,0.8875000000000001,0.4911111111111111,0.7207625841177702,1,1,141.0,92.06286311885927,0.2984954743166571
ITM10167,Groceries,84,64,5,5,47.31,8.79,0.9,L15,D,56,3.73,132.36,1.42,9,0.93,968,8.79,0.74,2024-11-22,18.26,0.529,0.27218934911242604,0.945476822544415,0.32499999999999996,0.7177777777777777,0.5292965641860727,0,0,56.0,56.0,0.2984954743166571
ITM10168,Electronics,126,25,12,8,3.37,3.2,0.21,L88,B,112,2.82,170.35,1.5,8,0.95,431,8.17,0.64,2024-01-05,170.83,0.517,0.6035502958579881,0.04819277108433736,0.45000000000000007,0.5155555555555555,0.3974335052240521,0,0,112.0,112.0,0.2984954743166571
ITM10169,Pharma,166,23,3,2,1.05,6.12,0.74,L69,A,81,0.53,115.51,0.12,6,0.78,426,12.11,0.65,2024-12-25,145.21,0.715,0.42011834319526625,0.0008168266285480914,0.4375,0.006666666666666672,0.25645905193333757,0,0,81.0,81.0,0.2984954743166571
ITM10170,Electronics,156,48,14,5,30.41,5.69,0.41,L97,A,98,0.85,97.9,0.61,3,0.83,74,9.96,0.28,2024-03-28,98.83,0.634,0.5207100591715976,0.6003675719828466,0.9,0.07777777777777778,0.5761720730412708,0,0,98.0,98.0,0.2984954743166571
ITM10171,Electronics,430,37,6,3,14.92,5.79,0.19,L35,D,67,3.75,110.41,0.28,3,0.87,340,11.0,0.83,2024-02-12,145.95,0.799,0.33727810650887574,0.2840514600775985,0.21250000000000013,0.7222222222222222,0.3348489028490521,0,0,67.0,67.0,0.2984954743166571
ITM10172,Apparel,181,60,12,4,44.15,7.37,0.45,L99,D,114,2.3,70.84,2.0,2,0.84,276,2.29,0.63,2024-09-12,208.22,0.485,0.6153846153846154,0.8809475188891158,0.4625,0.39999999999999997,0.642938101820581,1,1,114.0,92.36875821668853,0.2984954743166571
ITM10173,Pharma,447,58,14,7,17.04,4.13,0.89,L83,D,78,4.03,135.01,1.23,7,0.95,222,1.39,0.27,2024-08-10,41.61,0.4,0.40236686390532544,0.3273432713906473,0.9125,0.7844444444444445,0.5200941714237688,0,0,78.0,78.0,0.2984954743166571
ITM10174,Pharma,471,18,8,6,15.2,3.53,0.98,L44,A,55,3.42,180.46,0.98,5,0.71,696,14.57,0.8,2024-11-26,84.15,0.698,0.26627218934911245,0.2897692464774352,0.2499999999999999,0.6488888888888888,0.3083285385717644,0,0,55.0,55.0,0.2984954743166571
ITM10175,Apparel,119,67,13,2,14.21,8.6,0.45,L15,B,162,3.12,158.65,0.98,9,0.76,502,6.98,0.99,2024-06-18,240.54,0.565,0.8994082840236687,0.26955278742086997,0.012499999999999956,0.5822222222222222,0.5013513720579507,0,0,162.0,162.0,0.2984954743166571
ITM10176,Groceries,357,54,14,6,8.1,2.59,0.9,L38,A,34,4.56,97.78,1.93,5,0.96,337,6.53,0.55,2024-10-16,204.34,0.496,0.14201183431952663,0.14478251991014907,0.5625,0.9022222222222221,0.3029617119230776,0,0,34.0,34.0,0.2984954743166571
ITM10177,Electronics,418,31,12,6,29.49,2.21,0.56,L56,D,130,0.6,191.24,1.35,9,0.72,870,1.49,0.29,2024-02-18,87.21,0.307,0.7100591715976331,0.5815805595262405,0.8875000000000001,0.022222222222222216,0.6382200587191477,1,1,130.0,83.22322172387615,0.2984954743166571
ITM10178,Automotive,326,41,4,6,9.24,0.65,0.75,L21,B,44,1.2,197.23,0.42,9,0.77,118,2.66,0.28,2024-09-27,125.46,0.423,0.20118343195266272,0.16806207882376967,0.9,0.15555555555555556,0.3264475519837515,0,0,44.0,44.0,0.2984954743166571
ITM10179,Electronics,160,78,9,7,21.81,2.5,0.14,L59,C,24,3.31,103.69,0.95,8,0.81,330,14.17,0.22,2024-01-22,44.73,0.54,0.08284023668639054,0.4247498468450071,0.975,0.6244444444444445,0.41800549317250285,0,0,24.0,24.0,0.2984954743166571
ITM10180,Electronics,102,96,9,2,23.59,5.43,0.6,L1,C,115,0.8,174.28,1.57,2,0.93,912,10.73,0.82,2024-04-27,83.41,0.696,0.621301775147929,0.4610986318153972,0.2250000000000002,0.06666666666666668,0.43851696627045744,0,0,115.0,115.0,0.2984954743166571
ITM10181,Groceries,196,78,13,2,2.0,5.62,0.16,L93,D,137,3.4,10.91,0.9,3,0.87,391,6.73,0.76,2024-04-18,253.93,0.666,0.7514792899408284,0.020216459056565245,0.29999999999999993,0.6444444444444444,0.43110109813774544,0,0,137.0,137.0,0.2984954743166571
ITM10182,Electronics,217,51,6,8,1.82,2.92,0.34,L93,B,83,4.93,22.66,0.69,2,0.99,919,13.66,0.67,2024-12-20,137.72,0.805,0.4319526627218935,0.016540739228098837,0.4125,0.9844444444444443,0.3586877313016315,0,0,83.0,83.0,0.2984954743166571
